5
55
33
35
18
99
11
5
100
11
48
34
19
6
19
95
15
5
39
97
12
20
69
33
30
13
44
7
23
53
5
6
26
19
14
11
9
14
9
30
7
5
18
3
62
6
27
6
15
51
8
19
44
31
30
43
39
8
10
16
23
15
5
12
11
2
18
31
19
13
5
7
5
15
5
120
1
5
9
75
14
7
65
100
2
6
15
5
16
5
6
13
11
5
5
5
5
2
8
2
4
6
6
5
5
9
2
4
8
5
5
1
38
71
70
12
45
2
5
6
5
9
1
10
63
1
2
11
5
47
58
2
5
7
14
58
1
10
4
6
14
11
8
8
7
3
6
9
40
5
76
5
13
17
112
27
18
38
5
184
5
2
6
7
87
1
9
14
13
6
13
5
15
36
11
33
27
20
31
6
14
6
45
4
8
2
5
25
12
1
7
81
28
15
5
7
25
6
14
53
38
27
23
1
8
3
14
62
1
28
14
1
6
10
5
5
5
7
12
9
8
5
13
52
7
6
1
12
17
122
2
33
5
5
1
38
14
7
19
89
8
8
12
9
11
6
2
56
20
21
1
6
6
7
22
24
18
54
7
10
27
22
7
4
3
11
26
2
1
5
37
6
27
79
6
10
9
77
34
36
171
4
1
5
56
9
39
47
8
11
2
8
10
1
12
99
25
31
9
1
8
40
7
5
1
7
4
7
10
3
7
6
1
6
16
1
73
8
16
20
26
42
41
18
5
7
40
3
43
56
13
16
40
14
9
7
7
1
6
5
8
1
5
7
28
18
26
25
12
23
49
6
4
7
13
1
6
37
6
1
12
7
7
9
5
26
12
12
67
28
17
5
7
2
25
8
56
7
90
34
6
10
7
5
6
17
7
15
60
43
27
26
6
19
5
32
35
3
1
24
17
30
26
46
45
80
18
46
25
24
7
32
6
23
6
29
6
6
64
7
55
10
6
5
2
10
6
5
35
13
6
16
83
5
5
5
77
6
31
6
16
15
12
9
1
1
5
9
83
24
11
10
51
5
30
6
6
19
18
8
22
15
11
5
9
14
9
26
58
9
89
51
5
26
1
6
6
5
8
67
5
24
25
31
6
